UBCF1,UBCF2,PAM,IBCF,POP,RANDOM,CONTENT,REAL,AVERAGE
3.136135584,3.168441587,2,3.238434675,2.989213675,2.615353778,3.038343558,3,2.883703265
3.068,2.887860096,3.586206897,2.614718896,2.584605044,2.52985292,3.104166667,3,2.910772931
3.965909091,3.857950179,3,4.124242129,4.675165143,3.729028036,4.5,4,3.978899225
3.774193548,3.795698925,3.845425868,3.382412926,3.446016821,4.158137374,2.150943396,4,3.50754698
2.384615385,2.384615385,1,1.801507051,2.546441253,3.460002973,2,1,2.225311721
3.108692189,3.107202228,2.75,3.571801983,3.089419326,2.783726668,3.157894737,5,3.081248162
3.165938865,2.796105158,2.464285714,3.387522145,2.752702779,3.810787732,2.912280702,3,3.041374728
3.444444444,3.444444444,2.647058824,3.5015173,3.997942619,4.726528914,4.734897101,4,3.78526195
3.414448669,3.75053823,2.647058824,3.904897397,3.967946844,3.044632689,3.131868132,4,3.408770112
3.203259094,3.411016949,3.333333333,3.505658388,3.012211012,1.671335369,3.225988701,2,3.051828978
3.025218018,2.878155499,1.75,2.765670629,2.554635045,2.675531121,2.5374868,2,2.598099587
3.710526316,3.737270744,4.388888889,4.001691874,3.512194192,4.457607258,3.522522523,3,3.904385971
3.463214122,3.412070734,3.5,3.764006097,3.789232906,4.011491673,3.58768822,4,3.646814822
2.979120464,2.698494185,3.5,2.709084928,2.489285435,2.701136101,3.262295082,2,2.905630885
2.99382716,2.99382716,1.833333333,3.631459825,3.276790138,2.32528593,2.131082423,3,2.740800853
3.444444444,3.263635031,3.5,3.246322381,3.379705534,2.215380758,3.105566219,3,3.165007767
3.128149729,3.512383866,3,3.292016599,3.223018715,4.376329669,2.949152542,3,3.354435874
3.913043478,3.913043478,2.4,4.620026587,3.919656384,3.910832039,4.001845018,4,3.811206712
3.243902439,3.163299452,2,2.948760646,2.889298297,3.389148355,3.84137931,3,3.067969786
3.683333333,3.662458933,2.541666667,0,3.063694679,4.995219813,3.481375358,3,3.061106969
4.48715915,4.69976356,1.5,4.623340295,4.929904199,3.836330333,4.075069509,5,4.021652435
3.502827848,3.431475706,3.576923077,4.032752124,3.446474629,3.325339446,3.45625,3,3.538863261
3.947321856,3.892187525,4,3.845383709,4.193941915,5,3.726475745,4,4.086472964
4.2,4.2,4.1,0,4.146020037,4.026220182,4.677419355,5,3.621379939
4.124692936,4.363058778,3,3.693379076,4.170421934,3.346478976,3.703448276,5,3.771639997
3.639217055,3.795698925,3.333333333,3.510803827,3.37564468,4.496082981,4.2,2,3.764397257
3.535138585,3.380449502,3.333333333,3.753513272,3.601070616,3.063576003,3.017387815,4,3.38349559
3.498000999,3.412743585,2.588235294,3.197812927,3.661237565,4.474950036,3.234042553,1,3.438146137
1.867572156,1.505796392,2.727272727,1.364047119,1,3.364933853,1.271146643,1,1.871538413
3.624365482,3.469405746,3.3,3.415838219,2.829393808,4.16855153,2.567567568,3,3.339303193
3.908363411,4.089696159,1,4.554288224,4.4484048,2.25744536,4.459305093,4,3.531071864
4.272782036,4.267850593,4,4.640912079,4.565115443,4.14796504,4.044368601,3,4.276999113
3.747028077,3.611111111,3.567567568,4.061567227,4.270899733,2.218254082,3.607017544,5,3.583349335
4.460176991,4.447368421,2,4.405119486,4.24524406,4.81191942,4.608433735,4,4.13975173
3.42962963,3.402985075,3,4.006849315,2.624195053,5,2.5,4,3.423379867
3.588547859,3.733365754,3.571428571,3.683060325,3.68626839,2.126251465,3.062198068,4,3.350160062
3.090709216,3.106864038,4,2.933708529,2.980720331,1.004225002,3.332709898,5,2.921276716
3.53968254,3.567559531,4,3.436657691,3.406956596,2.134211938,3.807692308,4,3.413251515
4.578947368,4.610748892,4,4.670274044,5,4.657022629,3.975,5,4.498856133
3.688073394,3.807367705,3.555555556,4.220275913,3.669185616,3.575092974,4.481481481,3,3.856718949
3.707317073,3.707317073,4,5,3.372758356,4.421424855,4.230769231,5,4.062798084
3.121212121,3.302472856,1.666666667,2.609220494,2.985752965,1.393117482,3.714285714,4,2.684675471
4.008914318,3.732692958,2.357142857,2.965930632,3.066828149,4.313773237,3.957805907,3,3.486155437
3.370494811,3.312108053,3.5,3.536011738,3.594569909,2.814134043,3.977491961,4,3.443544359
3.768558293,3.593111907,3.222222222,4.024625816,3.562703452,4.252957316,4.193548387,4,3.802532485
3.12,3.12,3.285714286,0,2.777982872,3.185893489,3.225352113,2,2.673563251
3.431870558,3.44441204,2.357142857,4.491581159,3.013339284,4.013212967,3.90015015,3,3.521672716
4.423076923,4.444444444,3,3.98842309,4.722931968,3.900008363,4.140138408,5,4.088431885
4.000822856,4.013610753,3.6796875,3.735785953,3.870509441,3.424496275,4.525108779,4,3.892860222
3.42962963,3.614999988,3,3.574803196,3.618444434,4.538891048,4.5,2,3.753824042
3.787670903,3.745514134,1.5,4.495557459,3.775113722,1.991913846,4.005187281,5,3.328708192
2.530208141,2.512925722,3,3.252170356,2.525005071,4.63779358,3.112330536,2,3.081490487
3.772778576,3.701754386,2.275862069,3.873020825,3.076936033,4.19325283,3.739837398,2,3.51906316
4.083783444,4.025163894,1,4.333871012,4.705405841,3.534010516,4.02173913,5,3.671996263
4.2375,4.299761074,3.769230769,4.038116354,4.497404079,4.395955425,3.85,3,4.155423957
3.590521955,3.576464739,2.6,4.304223822,3.766266324,4.27956208,4.555555556,4,3.810370639
3.911543356,3.945285905,3,3.740837426,3.396295156,2.534811984,3.91093253,4,3.491386622
3.654270545,3.680373371,3.428571429,4.420250481,4.199362727,3.264100758,3.992907801,5,3.805691016
3.946179891,3.910426836,2,4.150262341,4.268966183,4.374210847,3.931554524,4,3.797371517
1.867572156,1.875,2.428571429,1.152231757,1.385384442,3.382973527,1.271146643,1,1.908982851
2.749518654,2.868041749,3.166666667,3.105270401,2.916215878,4.282557256,2.2,3,3.041181515
4.270588235,4.126827447,2.75,4.834412423,4.444423239,5,3.896551724,4,4.188971867
3.795804149,3.56427893,3.2,3.754720316,3.576508774,1.413843851,3.48455162,3,3.25567252
3.613491263,3.655419231,1,3.252511198,3.700287406,1.111237034,4.640718563,4,2.996237814
3.768072289,3.766183265,3.357142857,4.183668791,4.011286854,3.024245376,4.054507338,5,3.737872396
4.3031056,4.137275281,3,4.40691159,4.449061252,4.058399336,3.86,4,4.030679009
4.360314898,4.389368686,5,4.341745049,4.385808985,4.701646321,2.883474576,5,4.294622645
4.004724368,3.768115942,3.846153846,4.09068195,4.328993402,3.67590607,3.857465425,3,3.938863
3.862068966,3.609850066,3,3.366135096,3.46520236,4.065303374,4,3,3.62407998
3.556298925,3.646153846,3.052631579,3.670689013,2.931984756,3.944201054,3.622641509,2,3.489228669
3.842867125,3.670494461,2.588235294,3.189095071,3.758055136,5,4.134228188,4,3.740425039
3.795180723,3.795180723,5,3,2.847946462,2.104042578,3.946808511,4,3.498451285
3.364102564,3.338077835,4,3.22175664,3.550616141,4.29235976,3.647058824,4,3.630567395
3.925675676,3.691470384,3,3.814315959,3.405168852,4.098579279,4.235955056,3,3.738737887
3.416184971,3.430167598,2.2,3.457170791,3.584416794,4.470276003,3.298611111,3,3.408118181
4.013339403,3.942974196,2.882352941,4.351172226,4.102343589,2.359432315,2.286805556,4,3.419774318
3.401639344,3.394957983,4,3.497920198,3.532966527,4.630764846,3.912332215,4,3.767225873
3.177777778,3.195652174,3.266666667,2.992358221,2.538134282,4.683576668,2.944444444,2,3.256944319
4.368421053,4.368421053,3.5,4.509349228,4.644833184,3.769777281,3.185667752,5,4.04949565
3.346153846,3.346153846,3,3.512954782,3.231756484,2.588462356,2.285714286,3,3.044456514
2.982213251,2.962784148,2.2,3.123487658,3.074131459,1.61031288,3.395400126,4,2.764047075
3.092005417,2.947528944,3,3.47429368,3.210532656,2.833660593,3.280612245,4,3.119804791
3.710526316,3.710526316,3.2,3.84472477,3.709103766,3.384014342,3.655725191,3,3.602088671
3.67573485,3.742857143,3,3.342336139,3.813560344,3.681856663,3.555833751,3,3.544596984
2.998630541,2.804234177,4,3.42918117,2.256830035,2.889362143,2.698275862,2,3.010930561
3.876190476,3.876190476,3,3.710039957,3.554280963,4.265862201,4.029154519,5,3.758816942
3.958161956,3.842771136,4,4.231124621,4.020230015,4.666796717,4.190984216,4,4.130009809
2.966207706,2.960630477,2.828571429,3.657959581,3.054796505,1.98580068,2.633333333,3,2.869614244
3.683662088,3.844444444,2.25,3.773584392,3.512262035,3.988879059,2.519230769,3,3.367437541
3.41322314,3.741354953,3.2,3.342800604,3.42357745,2.582179322,3.167036216,2,3.267167384
3.42962963,3.614999988,2.428571429,2.504378162,3.048369457,1.020495251,3.035294118,1,2.725962576
3.116883117,3.024355024,4.285714286,3.33297357,2.671713027,3.0877245,2.907692308,2,3.203865119
3.688981156,3.866223244,2,3.875352881,3.67558847,4.949726754,3.640814348,5,3.670955265
3.644083164,3.635519387,4.222222222,3.835998058,3.905987202,3.64314413,3.028288543,3,3.702177529
2.747374299,2.627391764,3,3.349835304,3.138604484,2.218489584,2.991214058,2,2.867558499
3.379771638,3.273084145,4.125,3.579368253,3.650491498,4.544583669,2.933028919,4,3.64076116
4.028169014,3.987198483,4,4.417970069,4.176645114,4.904859258,4.142857143,4,4.236814154
3.115044248,3.137614679,1.75,2.626602023,2.741273949,4.16830795,3.047730463,4,2.940939045
3.308411215,3.481197165,1,3.384268959,2.943929121,1,3.104911779,5,2.603245463
3.075033178,3.159919072,2.25,3.339970939,3.76789673,3.417952947,3.263157895,3,3.181990109
2.714285714,2.714285714,1.25,2.557863501,1.907333737,1.594142117,2.17816092,4,2.130867386
4.304974191,4.116186983,2,4.384042924,4.291658424,3.929825482,4.25,4,3.896669715
3.483870968,3.483870968,3.148148148,0,2.526599249,1.940252199,4,5,2.654677362
3.740724853,3.603454213,3.777777778,3.088169735,3.204450948,4.015467167,3.11630655,2,3.506621606
4.068800855,4.068181818,3.4,4.361674596,4.439814475,5,3.955223881,5,4.184813661
3.126984127,3.126984127,3.769230769,3.133519695,3.329941026,4.16540327,3.666666667,4,3.47410424
3.707750688,3.745105589,3.533333333,3.60864183,4.073794897,4.825516258,3.745173745,4,3.891330906
3.233918129,3.229411765,2,3.993679061,3.455829695,1.946928198,3.008350731,4,2.981159654
3.761693549,3.805555556,3.846153846,4.437007958,4.366433015,3.800935103,4.740930744,4,4.10838711
3.697835872,3.934610415,5,4.282929382,3.611070092,2.237626675,4.025423729,4,3.827070881
3.54594213,2.957233934,3,3.763621353,3.425118419,3.359711999,3.079575597,5,3.304457633
4.13836478,4.11875,2,4.493171101,4.294425352,5,4.212121212,3,4.036690349
4.082536533,4.097560976,1.5,4.401141049,4.124892423,4.080764133,4.944363636,5,3.890179821
3.625100431,3.38728626,5,4.407203116,3.8095496,1,3.462184874,4,3.52733204
3.714285714,3.411327242,1.75,3.445939883,2.926221046,3.990872855,3.939393939,2,3.311148669
4.044820385,4.040022616,3.666666667,4.760169529,4.449758518,3.756774874,3.597765363,5,4.045139707
3.326203209,3.387542856,4.666666667,3.01384212,3.17830021,4.523130257,3.176426426,3,3.610301678
4,4.02173913,3,4.26539234,3.98511575,3.649212005,4.164110429,5,3.869367094
3.413793103,3.445292038,3.25,3,2.312619153,3.675460011,3.902439024,3,3.285657619
3.029411765,2.836679474,3.6,3.964634577,2.480818378,3.367861441,3.248016922,2,3.218203222
4.511627907,4.599155521,2,4.83729785,5,3.96765507,4.916286149,5,4.2617175
4,3.800680464,3,4.13222039,4.130577954,3.158656156,3.666666667,4,3.698400233
2.358362114,2.763625308,1,2.560930434,2.099911345,4.970693914,1.323193916,2,2.439531004
4.347940668,4.388409358,4.2,4.732089445,4.542082297,5,4.071492007,5,4.468859111
4.283464567,4.514866452,2.933333333,3.797483966,4.683392373,5,4.753007217,5,4.280792558
4.372699806,4.289111861,3,4.947512593,4.662477177,4.005488214,4.623561781,4,4.271550205
3.719512195,3.719512195,3.404907975,2.697048681,3.723866066,3.981829641,3.86551359,3,3.587455763
3.877715971,3.99061599,2.75,4,3.533505979,3.428792096,3.941422594,3,3.646007519
3.485471665,3.441981875,1,2.638227889,3.139656734,4.052323797,3.067357513,4,2.975002782
4.186692888,4.059284948,1,4.898269292,4.386861692,5,3.768,5,3.899872689
3.451156358,3.374694753,3.25,4.241101924,3.402518595,3.419214212,4.286624204,3,3.632187149
3.370015638,3.37307509,3.714285714,3.274338944,3.648792968,1.985514984,2,3,3.052289048
2.918032787,2.918330309,2,2.932956453,1.191272795,3.232332913,3.395400126,2,2.655475055
3.872435778,3.887453938,3.333333333,4.628974138,3.990084334,4.202614081,3.511230623,5,3.918018032
2.974992526,3.024107223,3.396946565,3.679674945,2.97965924,2.870074955,3.793103448,3,3.245508415
3.892523364,3.882075472,3,4,3.592920264,3.338515624,4.907056799,3,3.801870218
3.290379696,3.342273606,3.662162162,2.547179988,2.594668198,2.773756102,4.1,2,3.187202822
3.589285714,3.710557202,3.333333333,3.67353157,3.539508593,2.956299135,4.555555556,2,3.622581586
3.530249351,3.406343435,2.5,3.606589195,3.650201595,3.320168356,3.507466814,5,3.360145535
3.410890713,3.236387683,2.666666667,3.657832179,3.268666634,2.943562869,2.885006095,4,3.15271612
3.806738203,3.917148762,2,3.408523566,3.338721062,4.553973929,3.075428571,3,3.442933442
3.911764706,3.911764706,3,4.495688584,4.367958414,3.29165534,4.5,4,3.925547393
4.055960553,4.011806705,1.333333333,4.65060408,4.101627282,3.730594495,4.714285714,5,3.799744595
3.721362229,3.929023224,3,3.680707639,3.706825767,4.595592386,3.657805255,4,3.755902357
3.292682927,3.292682927,1,2.039017628,2.734049895,3.577347297,2.387323944,3,2.617586374
3.395296201,3.332810026,2.4,3.610070201,3.258092196,2.575632046,3.317619719,4,3.127074341
3.349862507,3.760356907,2.45,3.951981394,3.299154876,2.268672545,3.121611884,4,3.171662873
3.457450466,3.586626449,3.166666667,3.851921717,4.148723286,2.81008948,3.740740741,3,3.537459829
3.481818182,3.477477477,3.714285714,4.55,3.668303389,2.705186302,2.655844156,5,3.464702174
2.753483109,3,3.714285714,2.52617501,2.236655396,2.207899168,2.942028986,2,2.768646769
3.965909091,3.831758006,3,4.013056079,3.933932951,4.508786809,3.984576758,3,3.89114567
3.912527924,4.033963869,2,4.072936339,4.24505665,5,3.781538462,4,3.863717606
3.85,3.85,3.454545455,3.900474138,3.485874467,2.817087594,4.470588235,5,3.689795698
3.803658222,3.589033077,2.75,4.436156317,3.653935455,3.544902447,3.074074074,4,3.55025137
3.516099519,3.401111048,2.307692308,3.623160932,3.877055859,2.392534458,3.122392211,4,3.177149476
2.618093912,2.671588873,3,2.80857018,2.696718471,3.379115744,2.51041047,2,2.812071093
2.477719574,2.346860898,3,3.857326637,2.487703932,2.997788406,1.727669903,5,2.699295621
2.936053822,2.754716981,4,2.873317582,2.286700779,2.65999819,2.933014354,2,2.920543101
3.963414634,3.939759036,1,2.937093275,4.112668065,3.675842911,3.368263473,4,3.285291628
3.516089132,3.472956869,3.166666667,3.306275435,3.325374615,2.555734353,2.083489877,2,3.060940993
2.426307207,2.555555556,3.45,1.628682307,2.163590263,1.433884157,2.952380952,3,2.372914349
2.87181296,2.118504638,1.9,3.122194585,2.284819244,2.911816174,2.194219067,3,2.486195238
3.586305576,3.582273444,3,3.82731746,3.819375987,4.324407639,4.075471698,3,3.745021686
3.608247423,3.631313131,3.833333333,2.771796816,3.802155636,3.121406398,3.398089172,3,3.452334558
3.293103448,3.094508401,3.833333333,3.538664689,2.561338207,5,3.524517088,3,3.549352167
3.934781661,4.036329486,4.25,4.29684382,4.630097743,5,3.902097902,4,4.292878659
3.724811809,3.631272956,3.166666667,4.375236789,4.223322828,4.853635379,4.015261628,5,3.998601151
3.370149254,3.287005786,2,3.280179183,3.287339655,4.148284182,2.370319545,3,3.106182515
3.857632515,4.029519188,3,4.316098086,4.103163989,4.442139678,3.237066937,5,3.855088628
3.892857143,3.892857143,4.333333333,0,4.203671766,4.087189856,4.054372842,4,3.49489744
3.800465202,3.779661017,3,3.820813264,4.267765592,3.717438463,3.625,4,3.715877648
3.023661687,3.482631566,1,3.628961522,3.298784695,3.501877792,3.086289042,3,3.003172329
3.799846792,3.785107613,4.303030303,3.29320237,3.550837797,4.087870263,3.821428571,4,3.805903387
4.589654724,4.670419471,2.966666667,4.382981825,4.923789074,3.654058758,4.708333333,5,4.270843407
2.843539954,2.930621863,3.6,4,2.877444267,3.791032063,2.685807533,3,3.246920811
3.347099789,3.418269797,3.5,4.469629357,3.361327067,3.287501958,3.869685767,2,3.607644819
2.899075449,2.944111448,2.846153846,2.968962225,2.800171698,4.057932577,2.693877551,4,3.030040685
4,4,2.666666667,5,4.513125373,4.890062552,4.052264808,5,4.160302771
3.060240964,3.095028388,5,3.234220197,3.548117063,3.449753654,3.833922261,5,3.603040361
2.977859779,2.862540639,2,2.720974181,2.42514863,1.509320982,2.731005191,3,2.460978486
3.202413791,3.154559522,2.6,3.698918719,3.165942448,2.822430404,2.266756635,4,2.987288788
3.673611111,3.961414483,2.6,3.739579966,4.190106321,4.289415752,3.092866756,4,3.649570627
4.258693242,4.268592242,3.5,4.672959834,4.513912132,5,4.270833333,3,4.354998683
4.136866374,4.258492612,1,3.626914027,4.675968902,3.28505324,3.928571429,3,3.558838083
4.078567338,4.047685467,1,4.761747629,4.602315122,4.816211744,4.541284404,4,3.978258815
2.758928571,2.635015784,3,3.366663854,2.952555179,1.665060429,1.85,2,2.604031974
3.429819878,3.539555139,2,3.622247115,3.416475535,2.996587538,3.190735695,4,3.170774414
3.644868818,3.911377354,3.2,3.547016125,3.668033517,2.715891887,2.629422067,4,3.330944252
4.011785059,4.105246312,2.466666667,3.525064045,4.335581464,3.603656465,3.962121212,5,3.715731603
3.322870827,3.215437951,3.5,3.526919348,2.890882909,2.745920997,3.264577894,3,3.209515704
3.550535079,3.847694432,2.25,3.826353488,3.814322624,3.547409434,3.109195402,3,3.420787209
4.022270248,3.804191366,3,3.887365251,4.510239151,4.518771932,3.944289694,5,3.955303949
3.410437116,3.255324718,4,3.107986474,3.457672736,2.635042815,3.230312036,2,3.299539414
2.996732026,2.993485342,3.731182796,2,2.78238026,4.668612817,3.465716487,2,3.234015675
3.112631732,3.348054267,2,4.12887422,3.447689793,2.283066273,3.080152672,5,3.057209851
3.3813497,3.527311462,3.833333333,3.492169305,3.713268261,2.234350045,3.052419355,4,3.319171637
3.9,3.786288437,3.25,3.810317076,4.090780218,3.338650024,3.923076923,4,3.728444668
3.1,3.1,1.666666667,0,2.524074611,3.09722674,3,4,2.355424003
3.340807175,3.548084654,3.258064516,3.243095969,3.892980322,4.603508385,3.574167508,4,3.637244076
3.891826923,3.685944055,4.205128205,4.094825393,3.096523441,3.70976594,3.796344648,4,3.782908372
3.842820719,3.86033301,2,4.048358129,4.009328692,4.187946508,3.533880636,3,3.640381099
4.280788177,4.245756545,3.4,4.532952778,4.140667917,3.818623646,4.029709777,4,4.064071263
4.047808765,4.080770065,3.363636364,4.212419503,4.335407522,4.926222263,3.962434479,4,4.13267128
3.881355932,3.951542442,1,4.131209349,4.013923255,4.054702517,4.094339623,4,3.589581874
3.441585635,3.581977087,1.333333333,3.897007001,3.804277699,3.130163976,3.070063694,3,3.179772632
3.31312524,3.378365438,3,3.789394677,3.388065844,3.386422843,2.996535797,3,3.321701406
3.289256198,3.289256198,2.5,3.392952432,3.400131951,1.74220463,3.123595506,3,2.962485274
4.320752946,4.21679016,1,4.558421515,4.81604761,3.148456579,4.025614754,5,3.726583366
4.261538462,4.361617022,3,4.831669362,4.332241662,4.892199271,4.036467644,5,4.245104775
3.81700319,3.872512621,2.56,3.926080785,4.178557973,1.631894468,3.53257329,4,3.35980319
3.865168539,4.078214169,3.333333333,4.019723609,4.472612279,5,3.976529161,5,4.106511584
3.673577511,3.744615013,3,4.34243897,4.097976084,2.090300373,4.077071291,2,3.575139892
4.118688349,4.02930553,2.25,4.918082273,4.358104231,4.438516854,3.166666667,5,3.897051986
2.099447514,2.115384615,2.5625,1,1.120691382,2.211616006,1.666666667,1,1.825186598
2.747374299,2.749318469,4,3.626843459,2.686883473,1.936269654,3.038674033,1,2.969337627
3.53030303,3.507692308,1.8,3.308260252,3.118138378,3.377180875,4.29822335,3,3.277114028
3.592764641,3.526315789,3.05,3.176913963,3.612093926,3.880523116,2.622895623,2,3.351643865
3.837837838,3.837837838,1,4.267598694,4.029577579,4.091209176,3.768,4,3.547437304
3.653846154,3.673932117,1,4.166080487,3.511780493,3.737073499,3.215384615,4,3.279728195
4.14,4.137254902,3,4.492966961,4.19544209,3.485319563,4.85,4,4.042997645
3.777191336,3.862468699,4.333333333,3.722604129,3.586625493,5,4.545454545,3,4.118239648
3.913043478,3.929083881,3.8,3.322100609,4.446211962,2.403404016,3.117647059,4,3.561641572
3.869723939,3.231066731,2.083333333,3.926615489,3.447625012,3.59135287,2.134831461,5,3.183506976
4.093094298,3.897835488,2.5,4.620129497,4.253679189,3.958492403,3.837696335,4,3.880132459
3.689736092,3.508290022,2.470588235,3.497164583,3.225257772,4.551669819,3.8203125,3,3.537574146
3.485275653,3.854503604,4,3.837309873,3.761773287,2.546044267,3.185185185,4,3.524298838
3.504424779,3.5,5,4,3.484681146,3.615242941,3.257306747,4,3.765950802
2.812739027,2.905660377,3.166666667,2.492979389,1.772914949,2.451505843,1.044520548,3,2.378140971
3.718362954,3.544989993,4,4.01659477,3.772430485,4.71417086,3.475836431,2,3.891769356
2.913506274,2.908475264,2.882352941,4.060485699,3.095569332,4.731170585,3.429752066,1,3.431616023
3.068,3.079268293,3.146153846,0,1,4.568736521,3.312504892,1,2.596380507
3.501319785,3.751055399,3.333333333,4.360164556,3.456107134,3.65252468,4.5,4,3.793500698
3.715870845,3.78584503,1,4.488284135,4.214050607,3.11883205,4.162162162,1,3.497863547
4.197715994,4.450586406,4,4.517012704,4.856130083,5,3.970588235,5,4.427433346
3.120610873,3.315958379,2.75,2.958513177,2.865176308,3.46580994,2.216409645,3,2.956068332
3.346537566,3.395210211,3,3.585303182,3.616950439,1.676364835,3.122157824,4,3.106074865
3.464285714,3.171226586,3.714285714,3.594379791,2.563999717,3.825281894,4,3,3.476208488
3.666666667,3.666666667,3.8,4.543918919,3.31834469,3.094073199,2.971399387,4,3.58015279
3.100840616,2.954796598,1,3.130049047,3.15531121,3.446407453,3.594732544,3,2.911733924
3.321998922,3.353851355,2.7,3.16818959,3.082295439,2.558521696,1.42144125,4,2.80089975
3.460960845,3.10660455,4,3.581000464,3.733146301,2.588015127,3.538598048,4,3.429760762
3.61399002,3.437071108,1,2.734639475,3.176367022,2.334952897,3.111853088,4,2.77269623
3.465274854,3.693200556,2.5,3.805377903,3.481898778,4.218557048,2.110875272,3,3.325026345
4.4,4.4,1,0,5,3.63888131,4.322580645,5,3.251637422
3.46031746,3.557233507,4.2,3.839676236,3.613609962,3.059137002,3.915732326,1,3.663672356
4.177419355,4.068726084,2.642857143,4.837784415,4.339049733,3.553653422,4.16,5,3.968498593
3.812099642,3.836477008,2.2,3.369115636,4.021739701,4.521157604,3.984840565,4,3.677918594
3.765530511,3.932491924,2.5,3.881978247,3.3622205,2.52739626,3.59335996,4,3.366139629
3.407283951,3.240464948,4,2.8185105,2.7643956,2.785087896,3.394366197,3,3.201444156
4.079126145,3.896833142,4.428571429,3.921814851,4.251904344,1.040853678,3.077241379,5,3.528049281
3.844444444,3.844444444,4.333333333,3.648304359,3.806642452,3.628360617,4.194805195,4,3.900047835
3.96039604,3.96039604,4.833333333,4,4.013086502,4.5173412,4,5,4.183507588
3.983739837,4.203795101,2.5,4.44575369,4.32370468,3.909159977,3.932440912,5,3.899799171
3.437197095,3.421801871,4,3.528357225,3.398183152,3.148000796,3.789473684,3,3.531859118
3.657074357,3.825051889,4,3.550971739,3.864604731,4.532212302,3.680638723,2,3.872936249
3.578041559,3.388777974,1.333333333,3.566691868,3.255634624,2.875609788,3.565217391,4,3.080472362
3.73245614,3.538272151,3.142857143,2.439553282,2.420978086,3.701085567,3.444067797,3,3.202752881
3.873547086,4.135638892,1,4.528786496,4.084143087,3.463977607,4,4,3.583727595
3.372413793,3.374570447,3,3.227938529,3.269198997,2.078974932,3.250206441,3,3.081900448
2.997658845,2.896870999,2,2.872087903,2.916404923,3.733032116,3.974608548,1,3.055809048
3.447483078,3.160312426,2.083333333,3.74250121,3.84384863,2.129547649,4.144444444,4,3.221638682
2.810810811,2.815217391,1.888888889,3.247946451,2.609157868,1.82175741,2.061171797,3,2.464992945
4.368298444,4.21358511,5,4.109084412,4.18943096,3.407293341,4.145985401,4,4.204811095
3.616,3.605577689,4,3.736279599,4.03858869,4.102127782,4.024390244,5,3.874709143
2.705882353,2.705882353,1.727272727,0,2.758974113,3.051595941,3.101769912,2,2.293053914
3.252948889,3.428698565,3,2.854915095,3.42944496,3.54293822,5,1,3.501277961
4.270183235,4.039855048,3.533333333,4.364133631,4.42213974,4.239451365,3.945086705,5,4.116311865
3.840707965,3.840707965,4,3,3.896348871,3.724458542,3.047381546,3,3.621372127
3.855629917,3.595809864,3.053571429,3.06694601,3.785719191,5,3.961778147,3,3.75992208
3.927212974,4.035673584,1,5,4.229506968,5,3.992268041,4,3.883523081
3.577777778,3.577777778,3.4,0,3.517218236,2.570887662,3.216145833,3,2.837115327
3.364698757,3.458732807,3,3.913393211,3.809752877,1.697925689,3.487179487,5,3.247383261
3.670250896,3.665467626,3.25,3.469214041,3.071757588,3.952787653,3.949601367,3,3.575582739
4.107142857,4.107142857,4,2,3.385588256,4.047133892,3.23304721,2,3.554293582
3.162304999,2.77982567,4,3.213494856,3.28896454,1.67625493,3.151162791,4,3.038858255
3.853052016,3.825952799,3,4.081489169,3.911470099,5,3.966887417,5,3.948407357
3.809935527,3.951173521,3.5,3.494409959,3.3316276,3.192838396,3.029585799,4,3.472795829
3.535483871,3.566426852,2.666666667,3.320334262,3.499974793,4.417158207,3.029792746,3,3.433691057
3.02827406,3.486266046,2.5,3.723030806,2.948863608,5,2.237382141,3,3.274830952
4.017028515,3.89220686,1.5,4.406524925,4.050825678,4.038061898,4.010778624,5,3.702203786
4.135291094,3.863163856,2,3.459605732,4.010213657,3.006787279,4.078668684,3,3.507675757
3.906896552,3.890538808,3.75,3.563002563,3.777926977,5,3.465711361,5,3.90772518
3.931711868,4.104399716,3,3.817180614,4.503840857,2.072751868,3.466666667,5,3.556650227
3.768072289,3.909264193,2.083333333,4.401361693,4.265146851,2.649685549,4.144444444,5,3.60304405
3.705882353,3.705882353,3,3.705523265,2.587871973,2.660467371,4.115384615,1,3.354430276
4.190621853,4.216500614,5,4.829297025,3.982901368,5,2.684971098,5,4.272041708
2.959770115,2.705310767,2,3.139801158,3.076583979,4.955970381,2.088259298,3,2.9893851
3.676136364,3.548018768,2.2,3.746424666,3.279401778,4.382713395,2.886267902,3,3.388423268
2.237685101,2.700981449,1,2.470247983,1.912457021,3.4752154,2.970963995,3,2.395364421
3.849473543,3.95049505,4,3.48280075,3.938813886,2.025730524,4.154228856,3,3.628791801
4.077669903,3.998602658,2,0,4.051438452,3.504401623,3.982365907,3,3.087782649
3.585454545,3.599264706,3,3.457627119,3.155294808,4.09425597,3.380718954,2,3.467516586
3.8625,3.886012477,1,4.105163785,4.054239741,4.621174152,3.321525886,5,3.550088006
3.657219845,3.492594408,3,3.664108785,3.705803766,3.448555719,3.078454333,3,3.435248122
3.585835294,3.383410003,5,3.789977526,2.774620597,3.968920677,3.545454545,3,3.721174092
4.111923928,4.11045534,4.333333333,4.652735213,3.809382965,4.265805032,2.291937389,5,3.9393676
3.758051122,3.88338864,3,3.896954847,3.80370504,4.182723158,3.6953125,4,3.745733615
3.150134048,3.348626768,3.4,3.624398642,3.279109308,2.863710343,2.909090909,4,3.225010003
3.426035503,3.138245473,3.379746835,3.983513384,3.762019185,4.069480023,3.928571429,3,3.669658833
